gvkey,fyear,datadate,ceq,xstfws,conm,gsector
253040,2022,2022-12-31,655.2220,,DUOPHARMA BIOTECH BHD,35
253058,2020,2020-06-30,477.8960,,THOMSON MEDICAL GROUP LTD,35
253058,2021,2021-06-30,489.8400,,THOMSON MEDICAL GROUP LTD,35
253058,2022,2022-06-30,531.6810,,THOMSON MEDICAL GROUP LTD,35
253058,2023,2023-06-30,499.4420,,THOMSON MEDICAL GROUP LTD,35
253246,2019,2020-03-31,20505.0000,,WIN PARTNERS CO LTD,35
253246,2020,2021-03-31,21138.0000,,WIN PARTNERS CO LTD,35
253246,2021,2022-03-31,21721.0000,,WIN PARTNERS CO LTD,35
253246,2022,2023-03-31,22783.0000,,WIN PARTNERS CO LTD,35
253300,2020,2020-06-30,4.5310,2.4200,PERCHERON THERAPEUTICS LTD,35
253300,2021,2021-06-30,5.7270,1.3710,PERCHERON THERAPEUTICS LTD,35
253300,2022,2022-06-30,21.1420,0.1240,PERCHERON THERAPEUTICS LTD,35
253300,2023,2023-06-30,9.9760,0.2140,PERCHERON THERAPEUTICS LTD,35
253324,2020,2020-06-30,-0.2860,,CRYOSITE LTD,35
253324,2021,2021-06-30,0.3770,,CRYOSITE LTD,35
253324,2022,2022-06-30,1.8610,,CRYOSITE LTD,35
253324,2023,2023-06-30,2.7820,,CRYOSITE LTD,35
253353,2020,2020-06-30,4.1350,1.5210,AROVELLA THERAPEUTICS LTD,35
253353,2021,2021-06-30,8.9820,1.3440,AROVELLA THERAPEUTICS LTD,35
253353,2022,2022-06-30,7.6160,1.9040,AROVELLA THERAPEUTICS LTD,35
253353,2023,2023-06-30,3.7810,2.3650,AROVELLA THERAPEUTICS LTD,35
253357,2020,2020-06-30,8.5260,3.0510,PHARMAUST LTD,35
253357,2021,2021-06-30,8.8800,2.2330,PHARMAUST LTD,35
253357,2022,2022-06-30,7.8450,3.0220,PHARMAUST LTD,35
253357,2023,2023-06-30,3.8890,2.6490,PHARMAUST LTD,35
253375,2020,2020-06-30,9.6530,0.9570,VIP GLOVES LTD,35
253375,2021,2021-06-30,19.7160,8.8930,VIP GLOVES LTD,35
253375,2022,2022-06-30,13.1700,1.8770,VIP GLOVES LTD,35
253511,2020,2020-06-30,112.2810,,PARAGON CARE LTD,35
253511,2021,2021-06-30,121.5180,50.6320,PARAGON CARE LTD,35
253511,2022,2022-06-30,236.0310,55.8290,PARAGON CARE LTD,35
253511,2023,2023-06-30,242.8490,64.3410,PARAGON CARE LTD,35
253523,2020,2020-06-30,33.3000,,IMMUTEP LTD,35
253523,2021,2021-06-30,73.2710,,IMMUTEP LTD,35
253523,2022,2022-06-30,94.0780,,IMMUTEP LTD,35
253523,2023,2023-06-30,136.4690,,IMMUTEP LTD,35
253528,2020,2020-06-30,7.7590,0.1290,DIMERIX LTD,35
253528,2021,2021-06-30,1.4680,0.0360,DIMERIX LTD,35
253528,2022,2022-06-30,14.4230,0.1300,DIMERIX LTD,35
253528,2023,2023-06-30,5.9630,0.0660,DIMERIX LTD,35
253592,2020,2020-06-30,59.8070,,IMUGENE LTD,35
253592,2021,2021-06-30,65.0180,,IMUGENE LTD,35
253592,2022,2022-06-30,138.7050,,IMUGENE LTD,35
253592,2023,2023-06-30,189.6260,,IMUGENE LTD,35
253739,2020,2020-12-31,32680.0000,,ANGES INC,35
253739,2021,2021-12-31,38634.0000,,ANGES INC,35
253739,2022,2022-12-31,30425.0000,,ANGES INC,35
253782,2020,2020-12-31,157631.7510,,PYRIDAM FARMA TBK (PT),35
253782,2021,2021-12-31,167100.0580,,PYRIDAM FARMA TBK (PT),35
253782,2022,2022-12-31,442126.9510,,PYRIDAM FARMA TBK (PT),35
254198,2020,2020-12-31,84.6010,,KUROS BIOSCIENCES LTD,35
254198,2021,2021-12-31,76.9760,,KUROS BIOSCIENCES LTD,35
254198,2022,2022-12-31,68.8600,,KUROS BIOSCIENCES LTD,35
254380,2019,2020-01-31,475.9540,,SIGMA HEALTHCARE LTD,35
254380,2020,2021-01-31,534.2180,,SIGMA HEALTHCARE LTD,35
254380,2021,2022-01-31,487.1880,,SIGMA HEALTHCARE LTD,35
254380,2022,2023-01-31,475.9180,,SIGMA HEALTHCARE LTD,35
254381,2020,2020-06-30,10.2380,,BENITEC BIOPHARMA LTD,35
254381,2021,2021-06-30,20.0100,,BENITEC BIOPHARMA LTD,35
254381,2022,2022-06-30,2.8820,,BENITEC BIOPHARMA LTD,35
254381,2023,2023-06-30,0.2020,,BENITEC BIOPHARMA LTD,35
254520,2020,2020-12-31,184.5460,66.4340,LABORATORIO REIG JOFRE,35
254520,2021,2021-12-31,188.5940,64.1850,LABORATORIO REIG JOFRE,35
254520,2022,2022-12-31,194.6340,70.4720,LABORATORIO REIG JOFRE,35
255239,2020,2020-12-31,550993.5800,,DAEWOONG PHARM CO LTD,35
255239,2021,2021-12-31,573566.5510,,DAEWOONG PHARM CO LTD,35
255239,2022,2022-12-31,608017.3720,,DAEWOONG PHARM CO LTD,35
255891,2020,2020-06-30,189.8460,43.5820,KOTRA INDUSTRY BHD,35
255891,2021,2021-06-30,206.4190,41.8210,KOTRA INDUSTRY BHD,35
255891,2022,2022-06-30,244.1400,47.4050,KOTRA INDUSTRY BHD,35
255891,2023,2023-06-30,271.0790,55.9970,KOTRA INDUSTRY BHD,35
255894,2019,2020-05-31,18.8700,,UCREST BHD,35
255894,2020,2021-05-31,59.6400,,UCREST BHD,35
255894,2021,2022-05-31,25.4000,,UCREST BHD,35
255894,2022,2023-05-31,32.4640,,UCREST BHD,35
256010,2020,2020-12-31,2149.7950,,LEES PHARMACEUTICAL HOLDINGS,35
256010,2021,2021-12-31,2464.5780,,LEES PHARMACEUTICAL HOLDINGS,35
256010,2022,2022-12-31,1924.1070,,LEES PHARMACEUTICAL HOLDINGS,35
256053,2020,2020-12-31,2010.9300,,SHANGHAI FUDAN-ZHANGIANG BIO,35
256053,2021,2021-12-31,2192.9460,,SHANGHAI FUDAN-ZHANGIANG BIO,35
256053,2022,2022-12-31,2257.1020,,SHANGHAI FUDAN-ZHANGIANG BIO,35
256181,2020,2020-12-31,2744.4300,,SINPHAR CO LTD,35
256181,2021,2021-12-31,2722.2390,,SINPHAR CO LTD,35
256181,2022,2022-12-31,2930.2300,,SINPHAR CO LTD,35
256278,2019,2020-03-31,73099.2000,6210.5000,DIVI'S LABORATORIES LTD,35
256278,2020,2021-03-31,92946.1000,8257.6000,DIVI'S LABORATORIES LTD,35
256278,2021,2022-03-31,117281.8000,9461.6000,DIVI'S LABORATORIES LTD,35
256278,2022,2023-03-31,127670.9000,9750.2000,DIVI'S LABORATORIES LTD,35
256520,2020,2020-12-31,111.7400,36.4090,PRIM SA,35
256520,2021,2021-12-31,121.4720,38.3900,PRIM SA,35
256520,2022,2022-12-31,119.7090,46.3520,PRIM SA,35
257113,2020,2020-12-31,99984.6740,,CELL BIOTECH CO LTD,35
257113,2021,2021-12-31,106687.2810,,CELL BIOTECH CO LTD,35
257113,2022,2022-12-31,108091.9500,,CELL BIOTECH CO LTD,35
257118,2020,2020-12-31,168748.0130,,CKD BIO CORP,35
257118,2021,2021-12-31,161491.3380,,CKD BIO CORP,35
257118,2022,2022-12-31,147799.4670,,CKD BIO CORP,35
257141,2019,2020-03-31,1728.7700,614.7400,VIMTA LABORATORIES,35
257141,2020,2021-03-31,1943.8200,607.7800,VIMTA LABORATORIES,35
257141,2021,2022-03-31,2339.8400,730.8400,VIMTA LABORATORIES,35
257141,2022,2023-03-31,2817.8600,870.0200,VIMTA LABORATORIES,35
257153,2020,2020-12-31,7590.8970,,ENFIELD MEDICAL CO LTD,35
257153,2021,2021-12-31,7738.3890,,ENFIELD MEDICAL CO LTD,35
257153,2022,2022-12-31,8200.4320,,ENFIELD MEDICAL CO LTD,35
257157,2019,2020-03-31,2489.9290,1439.4100,TTK HEALTHCARE,35
257157,2020,2021-03-31,2946.4640,1600.7530,TTK HEALTHCARE,35
257157,2021,2022-03-31,3296.3140,1028.4240,TTK HEALTHCARE,35
257157,2022,2023-03-31,9533.8410,1233.8200,TTK HEALTHCARE,35
257167,2020,2020-12-31,56555.8690,,JW SHINYAK CORP,35
257167,2021,2021-12-31,55443.5920,,JW SHINYAK CORP,35
257167,2022,2022-12-31,55973.3740,,JW SHINYAK CORP,35
257168,2019,2020-03-31,4417.0000,,TRANS GENIC INC,35
257168,2020,2021-03-31,4917.0000,,TRANS GENIC INC,35
257168,2021,2022-03-31,6533.0000,,TRANS GENIC INC,35
257168,2022,2023-03-31,6018.0000,,TRANS GENIC INC,35
257175,2020,2020-12-31,5449.7660,,TTY BIOPHARM CO LTD,35
257175,2021,2021-12-31,5167.8550,,TTY BIOPHARM CO LTD,35
257175,2022,2022-12-31,5658.4240,,TTY BIOPHARM CO LTD,35
257195,2019,2020-03-31,18437.2410,2517.1950,GRANULES INDIA LTD,35
257195,2020,2021-03-31,21732.7430,4072.9240,GRANULES INDIA LTD,35
257195,2021,2022-03-31,25865.3290,3995.3940,GRANULES INDIA LTD,35
257195,2022,2023-03-31,28349.0900,4709.4200,GRANULES INDIA LTD,35
257226,2019,2020-03-31,22.4440,2.5730,HINDUSTAN BIO SCIENCES LTD,35
257226,2020,2021-03-31,13.0460,2.4640,HINDUSTAN BIO SCIENCES LTD,35
257226,2021,2022-03-31,7.8710,2.4050,HINDUSTAN BIO SCIENCES LTD,35
257226,2022,2023-03-31,7.4660,2.3920,HINDUSTAN BIO SCIENCES LTD,35
257407,2020,2020-12-31,1915.5340,,SAUDI PHARMA&MEDICAL APP,35
257407,2021,2021-12-31,1837.7620,8.0890,SAUDI PHARMA&MEDICAL APP,35
257407,2022,2022-12-31,1539.5070,7.9440,SAUDI PHARMA&MEDICAL APP,35
257747,2020,2020-12-31,2170.5030,,DAWNRAYS PHARMACEUTICAL,35
257747,2021,2021-12-31,2380.7140,,DAWNRAYS PHARMACEUTICAL,35
257747,2022,2022-12-31,2641.9560,,DAWNRAYS PHARMACEUTICAL,35
257749,2020,2020-06-30,34.5470,0.5390,ZELIRA THERAPEUTICS LTD,35
257749,2021,2021-06-30,37.8290,1.3040,ZELIRA THERAPEUTICS LTD,35
257749,2022,2022-06-30,35.2030,2.6920,ZELIRA THERAPEUTICS LTD,35
257749,2023,2023-06-30,31.8020,0.4050,ZELIRA THERAPEUTICS LTD,35
257758,2020,2020-12-31,118.6750,8.2880,CHINA HEALTH GROUP INC,35
257758,2021,2021-12-31,155.5720,6.7650,CHINA HEALTH GROUP INC,35
257758,2022,2022-12-31,142.3220,,CHINA HEALTH GROUP INC,35
257889,2020,2020-12-31,34317.7070,,SOLCO BIOMEDICAL,35
257889,2021,2021-12-31,32250.4120,,SOLCO BIOMEDICAL,35
257889,2022,2022-12-31,28984.1300,,SOLCO BIOMEDICAL,35
257937,2019,2020-03-31,5.0560,2.5580,BLIS TECHNOLOGIES,35
257937,2020,2021-03-31,5.6620,2.5660,BLIS TECHNOLOGIES,35
257937,2021,2022-03-31,12.1490,3.5940,BLIS TECHNOLOGIES,35
257937,2022,2023-03-31,10.8360,4.0990,BLIS TECHNOLOGIES,35
257955,2020,2020-12-31,0.8530,,FUTURA MEDICAL,35
257955,2021,2021-12-31,9.7240,,FUTURA MEDICAL,35
257955,2022,2022-12-31,4.7200,,FUTURA MEDICAL,35
258194,2020,2020-12-31,1341.3760,,ROSSMAX INTL,35
258194,2021,2021-12-31,1445.6010,,ROSSMAX INTL,35
258194,2022,2022-12-31,1552.6850,,ROSSMAX INTL,35
258558,2019,2020-03-31,7167.0000,,I'ROM GROUP CO LTD,35
258558,2020,2021-03-31,8702.0000,,I'ROM GROUP CO LTD,35
258558,2021,2022-03-31,10146.0000,,I'ROM GROUP CO LTD,35
258558,2022,2023-03-31,12149.0000,,I'ROM GROUP CO LTD,35
258642,2020,2020-12-31,31.5100,,QATAR GERMAN CO ME,35
258642,2021,2021-12-31,32.6610,,QATAR GERMAN CO ME,35
258642,2022,2022-12-31,34.4910,,QATAR GERMAN CO ME,35
258720,2020,2020-12-31,7169.3130,,LANKA HOSPITAL CORP,35
258720,2021,2021-12-31,9319.0810,,LANKA HOSPITAL CORP,35
258720,2022,2022-12-31,11981.0510,,LANKA HOSPITAL CORP,35
258758,2020,2020-10-31,5112.0000,,CARE 21 CORP,35
258758,2021,2021-10-31,6766.0000,,CARE 21 CORP,35
258758,2022,2022-10-31,6465.0000,,CARE 21 CORP,35
258758,2023,2023-10-31,5498.0000,,CARE 21 CORP,35
258920,2019,2020-03-31,11127.0000,,SAINT-CARE HOLDING CORP,35
258920,2020,2021-03-31,12249.0000,,SAINT-CARE HOLDING CORP,35
258920,2021,2022-03-31,13655.0000,,SAINT-CARE HOLDING CORP,35
258920,2022,2023-03-31,14645.0000,,SAINT-CARE HOLDING CORP,35
259063,2020,2020-06-30,92.7120,1.3180,FREEDOM CARE GROUP HOLDINGS,35
259063,2021,2021-06-30,-112.3960,0.6720,FREEDOM CARE GROUP HOLDINGS,35
259063,2022,2022-06-30,-0.0610,0.0050,FREEDOM CARE GROUP HOLDINGS,35
259073,2020,2020-06-30,1.4310,10.8650,SYNTARA LIMITED,35
259073,2021,2021-06-30,2.8450,10.7950,SYNTARA LIMITED,35
259073,2022,2022-06-30,10.8040,9.5720,SYNTARA LIMITED,35
259073,2023,2023-06-30,9.5590,10.5160,SYNTARA LIMITED,35
259432,2019,2020-03-31,4729.0000,,ONCOTHERAPY SCIENCE INC,35
259432,2020,2021-03-31,3077.0000,,ONCOTHERAPY SCIENCE INC,35
259432,2021,2022-03-31,1981.0000,,ONCOTHERAPY SCIENCE INC,35
259432,2022,2023-03-31,855.0000,,ONCOTHERAPY SCIENCE INC,35
259437,2020,2020-06-30,3.4220,,USCOM LTD,35
259437,2021,2021-06-30,3.0780,,USCOM LTD,35
259437,2022,2022-06-30,5.9350,,USCOM LTD,35
259437,2023,2023-06-30,3.0430,,USCOM LTD,35
259480,2020,2020-06-30,43.3380,,MEDICAL DEV INTL,35
259480,2021,2021-06-30,68.3020,,MEDICAL DEV INTL,35
259480,2022,2022-06-30,57.2980,14.3160,MEDICAL DEV INTL,35
259480,2023,2023-06-30,81.3150,20.6510,MEDICAL DEV INTL,35
259761,2020,2020-06-30,21.1860,,ONE GLOVE GROUP BERHAD,35
259761,2021,2021-06-30,90.1980,,ONE GLOVE GROUP BERHAD,35
259761,2021,2021-09-30,92.7820,,ONE GLOVE GROUP BERHAD,35
259761,2022,2023-03-31,35.1250,,ONE GLOVE GROUP BERHAD,35
259832,2020,2020-12-31,4517.9460,,BEIJING TIANTAN BIOLOGICAL,35
259832,2021,2021-12-31,8052.0300,,BEIJING TIANTAN BIOLOGICAL,35
259832,2022,2022-12-31,8795.7410,,BEIJING TIANTAN BIOLOGICAL,35
259832,2023,2023-12-31,,,BEIJING TIANTAN BIOLOGICAL,35
259903,2020,2020-12-31,4482.4300,,CHINA ANIMAL HUSBANDRY IND,35
259903,2021,2021-12-31,4913.4840,,CHINA ANIMAL HUSBANDRY IND,35
259903,2022,2022-12-31,5295.8600,,CHINA ANIMAL HUSBANDRY IND,35
259960,2020,2020-12-31,11443.6380,,CHINA NATIONAL MEDICINE CORP,35
259960,2021,2021-12-31,12779.9710,,CHINA NATIONAL MEDICINE CORP,35
259960,2022,2022-12-31,14214.8080,,CHINA NATIONAL MEDICINE CORP,35
259968,2020,2020-12-31,10005.2930,,CHINA MEHECO CO LTD,35
259968,2021,2021-12-31,10258.0030,,CHINA MEHECO CO LTD,35
259968,2022,2022-12-31,10815.7780,,CHINA MEHECO CO LTD,35
259992,2020,2020-12-31,1992.5420,,HPGC RENMINTONGTAI PHARM,35
259992,2021,2021-12-31,2200.2510,,HPGC RENMINTONGTAI PHARM,35
259992,2022,2022-12-31,2463.6980,,HPGC RENMINTONGTAI PHARM,35
260008,2020,2020-12-31,14619.8220,,HANGZHOU HUADONG MEDICINE CO,35
260008,2021,2021-12-31,16579.3750,,HANGZHOU HUADONG MEDICINE CO,35
260008,2022,2022-12-31,18577.9180,,HANGZHOU HUADONG MEDICINE CO,35
260025,2020,2020-12-31,442.7760,,HUNAN JINGFENG PHARMA,35
260025,2021,2021-12-31,306.3890,,HUNAN JINGFENG PHARMA,35
260025,2022,2022-12-31,177.9270,,HUNAN JINGFENG PHARMA,35
260038,2020,2020-12-31,640.8230,,JIANGSU SIHUAN BIOLOGY CO,35
260038,2021,2021-12-31,606.0330,,JIANGSU SIHUAN BIOLOGY CO,35
260038,2022,2022-12-31,557.2410,,JIANGSU SIHUAN BIOLOGY CO,35
260058,2020,2020-12-31,1847.8510,,JIANGSU WUZHONG PHARMACEUTIC,35
260058,2021,2021-12-31,1855.0140,,JIANGSU WUZHONG PHARMACEUTIC,35
260058,2022,2022-12-31,1803.6930,,JIANGSU WUZHONG PHARMACEUTIC,35
260064,2020,2020-12-31,2857.4630,,JINLING PHARMACEUTICAL CO,35
260064,2021,2021-12-31,2927.7290,,JINLING PHARMACEUTICAL CO,35
260064,2022,2022-12-31,2994.1770,,JINLING PHARMACEUTICAL CO,35
260122,2020,2020-12-31,36995.5330,,SHANGHAI FOSUN PHARMACEUTICL,35
260122,2021,2021-12-31,39191.9490,,SHANGHAI FOSUN PHARMACEUTICL,35
260122,2022,2022-12-31,44582.4570,,SHANGHAI FOSUN PHARMACEUTICL,35
260126,2020,2020-12-31,45354.6770,,SHANGHAI PHARMACEUTICALS HLD,35
260126,2021,2021-12-31,49359.4800,,SHANGHAI PHARMACEUTICALS HLD,35
260126,2022,2022-12-31,67063.0060,,SHANGHAI PHARMACEUTICALS HLD,35
260130,2020,2020-12-31,9731.4080,,DONG-E E JIAO CO LTD,35
260130,2021,2021-12-31,9973.0490,,DONG-E E JIAO CO LTD,35
260130,2022,2022-12-31,10329.2440,,DONG-E E JIAO CO LTD,35
260137,2020,2020-12-31,3213.9760,,SHANDONG LUKANG PHARMACEUTI,35
260137,2021,2021-12-31,3254.0310,,SHANDONG LUKANG PHARMACEUTI,35
260137,2022,2022-12-31,3356.8570,,SHANDONG LUKANG PHARMACEUTI,35
260162,2020,2020-12-31,4255.8890,,SHANDONG PHARMACEUTICAL GL,35
260162,2021,2021-12-31,4670.3050,,SHANDONG PHARMACEUTICAL GL,35
260162,2022,2022-12-31,6961.6800,,SHANDONG PHARMACEUTICAL GL,35
260183,2020,2020-12-31,5878.7940,,SHENZHEN NEPTUNUS BIOENGINEE,35
260183,2021,2021-12-31,5822.1260,,SHENZHEN NEPTUNUS BIOENGINEE,35
260183,2022,2022-12-31,4690.9540,,SHENZHEN NEPTUNUS BIOENGINEE,35
260219,2020,2020-12-31,11972.4670,,TASLY PHARMACEUTICAL GROUP,35
260219,2021,2021-12-31,12981.1630,,TASLY PHARMACEUTICAL GROUP,35
260219,2022,2022-12-31,12404.9170,,TASLY PHARMACEUTICAL GROUP,35
260220,2020,2020-12-31,2991.5180,,TIANJIN TIANYAO PHARMACEUTIC,35
260220,2021,2021-12-31,2993.0260,,TIANJIN TIANYAO PHARMACEUTIC,35
260220,2022,2022-12-31,2972.5080,,TIANJIN TIANYAO PHARMACEUTIC,35
260221,2020,2020-12-31,2271.4350,,TONGHUA GOLDHORSE PHARMACE,35
260221,2021,2021-12-31,2306.7080,,TONGHUA GOLDHORSE PHARMACE,35
260221,2022,2022-12-31,2336.8590,,TONGHUA GOLDHORSE PHARMACE,35
260275,2020,2020-12-31,6678.6650,,ZHEJIANG HISUN PHARMACEUTICL,35
260275,2021,2021-12-31,7303.2850,,ZHEJIANG HISUN PHARMACEUTICL,35
260275,2022,2022-12-31,8079.0890,,ZHEJIANG HISUN PHARMACEUTICL,35
260277,2020,2020-12-31,7674.5610,,ZHEJIANG MEDICINE CO LTD,35
260277,2021,2021-12-31,8779.1060,,ZHEJIANG MEDICINE CO LTD,35
260277,2022,2022-12-31,9259.8830,,ZHEJIANG MEDICINE CO LTD,35
260407,2020,2020-10-31,23228.0000,,SOFTWARE SERVICE INC,35
260407,2021,2021-10-31,25816.0000,,SOFTWARE SERVICE INC,35
260407,2022,2022-10-31,27266.0000,,SOFTWARE SERVICE INC,35
260407,2023,2023-10-31,31643.0000,,SOFTWARE SERVICE INC,35
260484,2019,2020-03-31,13570.0000,,NIPPON CARE SUPPLY CO LTD,35
260484,2020,2021-03-31,14601.0000,,NIPPON CARE SUPPLY CO LTD,35
260484,2021,2022-03-31,15499.0000,,NIPPON CARE SUPPLY CO LTD,35
260484,2022,2023-03-31,16073.0000,,NIPPON CARE SUPPLY CO LTD,35
260565,2019,2020-03-31,16289.0000,,SHIN NIPPON BIOMEDICAL LAB,35
260565,2020,2021-03-31,15735.0000,,SHIN NIPPON BIOMEDICAL LAB,35
260565,2021,2022-03-31,19561.0000,,SHIN NIPPON BIOMEDICAL LAB,35
260565,2022,2023-03-31,26212.0000,,SHIN NIPPON BIOMEDICAL LAB,35
260641,2020,2020-06-30,16.1290,6.2770,COGSTATE LTD,35
260641,2021,2021-06-30,21.7830,7.4280,COGSTATE LTD,35
260641,2022,2022-06-30,32.9220,6.4570,COGSTATE LTD,35
260641,2023,2023-06-30,37.6890,9.1440,COGSTATE LTD,35
264031,2020,2020-12-31,-102.0460,-1.8460,BASILEA PHARMACEUTICA,35
264031,2021,2021-12-31,-58.6070,-1.8360,BASILEA PHARMACEUTICA,35
264031,2022,2022-12-31,-20.7150,-2.2700,BASILEA PHARMACEUTICA,35
264032,2020,2020-12-31,3322.2220,,SCI PHARMTECH INC,35
264032,2021,2021-12-31,3320.6310,,SCI PHARMTECH INC,35
264032,2022,2022-12-31,3629.2240,,SCI PHARMTECH INC,35
270096,2020,2020-12-31,342.5950,,Y.S.P. SOUTHEAST ASIA HLDG,35
270096,2021,2021-12-31,346.5020,,Y.S.P. SOUTHEAST ASIA HLDG,35
270096,2022,2022-12-31,372.1590,,Y.S.P. SOUTHEAST ASIA HLDG,35
270142,2020,2020-12-31,26.4310,,G3 GLOBAL BHD,35
270142,2021,2021-12-31,22.5630,,G3 GLOBAL BHD,35
270142,2022,2022-12-31,40.6120,,G3 GLOBAL BHD,35
270225,2019,2020-03-31,67058.0000,13935.0000,BIOCON LTD,35
270225,2020,2021-03-31,76269.0000,16350.0000,BIOCON LTD,35
270225,2021,2022-03-31,84325.0000,17544.0000,BIOCON LTD,35
270225,2022,2023-03-31,178669.0000,20434.0000,BIOCON LTD,35
270255,2019,2020-03-31,19.2690,,ECON HEALTHCARE ASIA LTD,35
270255,2020,2021-03-31,24.7160,,ECON HEALTHCARE ASIA LTD,35
270255,2021,2022-03-31,35.6680,,ECON HEALTHCARE ASIA LTD,35
270255,2022,2023-03-31,38.7590,,ECON HEALTHCARE ASIA LTD,35
270292,2020,2020-12-31,7891.2310,,LUYE PHARMA GROUP LTD,35
270292,2021,2021-12-31,8488.1230,,LUYE PHARMA GROUP LTD,35
270292,2022,2022-12-31,10175.9540,,LUYE PHARMA GROUP LTD,35
270353,2020,2020-12-31,2266.7710,,ZHUZHOU QIANJIN PHARM CO LTD,35
270353,2021,2021-12-31,2150.3860,,ZHUZHOU QIANJIN PHARM CO LTD,35
270353,2022,2022-12-31,2216.2150,,ZHUZHOU QIANJIN PHARM CO LTD,35
270353,2023,2023-12-31,,,ZHUZHOU QIANJIN PHARM CO LTD,35
270360,2020,2020-12-31,5026.1710,,ZHEJIANG CONBA PHARM CO LTD,35
270360,2021,2021-12-31,7060.8210,,ZHEJIANG CONBA PHARM CO LTD,35
270360,2022,2022-12-31,6913.8520,,ZHEJIANG CONBA PHARM CO LTD,35
270374,2020,2020-12-31,2849.4060,,MAYINGLONG PHARMACEUTICAL GR,35
270374,2021,2021-12-31,3171.3820,,MAYINGLONG PHARMACEUTICAL GR,35
270374,2022,2022-12-31,3496.2410,,MAYINGLONG PHARMACEUTICAL GR,35
270375,2020,2020-12-31,1316.9090,,JIANMIN PHARMACEUTICAL GROUP,35
270375,2021,2021-12-31,1561.2140,,JIANMIN PHARMACEUTICAL GROUP,35
270375,2022,2022-12-31,1862.8620,,JIANMIN PHARMACEUTICAL GROUP,35
270393,2020,2020-12-31,3365.1640,,GUIZHOU YIBAI PHARMACEUTICAL,35
270393,2021,2021-12-31,3503.2000,,GUIZHOU YIBAI PHARMACEUTICAL,35
270393,2022,2022-12-31,3044.2260,,GUIZHOU YIBAI PHARMACEUTICAL,35
270420,2020,2020-12-31,17545.3460,,SHANDONG WEIGAO GP MED POYL,35
270420,2021,2021-12-31,19267.0910,,SHANDONG WEIGAO GP MED POYL,35
270420,2022,2022-12-31,21668.9370,,SHANDONG WEIGAO GP MED POYL,35
270423,2020,2020-12-31,6512.9590,,ZHEJIANG HUAHAI PHARM CO LTD,35
270423,2021,2021-12-31,6558.8420,,ZHEJIANG HUAHAI PHARM CO LTD,35
270423,2022,2022-12-31,7546.5500,,ZHEJIANG HUAHAI PHARM CO LTD,35
270439,2020,2020-06-30,71952.0000,,ASAHI INTECC CO LTD,35
270439,2021,2021-06-30,92914.0000,,ASAHI INTECC CO LTD,35
270439,2022,2022-06-30,119461.0000,,ASAHI INTECC CO LTD,35
270439,2023,2023-06-30,132313.0000,,ASAHI INTECC CO LTD,35
270477,2020,2020-12-31,343.3310,,CHINA BIOTECH SERVICES,35
270477,2021,2021-12-31,395.3980,,CHINA BIOTECH SERVICES,35
270477,2022,2022-12-31,602.6750,,CHINA BIOTECH SERVICES,35
270496,2020,2020-12-31,55.2120,,ADVENTA BERHAD,35
270496,2021,2021-12-31,68.2780,,ADVENTA BERHAD,35
270496,2022,2022-12-31,62.9830,,ADVENTA BERHAD,35
270511,2019,2020-03-31,21.5040,,HONG SENG CONSOLIDATED BHD,35
270511,2021,2021-09-30,272.3600,,HONG SENG CONSOLIDATED BHD,35
270511,2022,2022-09-30,388.2910,,HONG SENG CONSOLIDATED BHD,35
270534,2020,2020-12-31,52381.0000,,SOSEI GROUP CORP,35
270534,2021,2021-12-31,57468.0000,,SOSEI GROUP CORP,35
270534,2022,2022-12-31,57936.0000,,SOSEI GROUP CORP,35
270560,2019,2020-03-31,7356.1300,536.9120,BLISS GVS PHARMA LTD,35
270560,2020,2021-03-31,8082.5350,582.5450,BLISS GVS PHARMA LTD,35
270560,2021,2022-03-31,8187.0170,704.4050,BLISS GVS PHARMA LTD,35
270560,2022,2023-03-31,8838.9690,822.6280,BLISS GVS PHARMA LTD,35
270578,2020,2020-12-31,2431.1000,,BIOMERIEUX,35
270578,2021,2021-12-31,3123.1000,,BIOMERIEUX,35
270578,2022,2022-12-31,3604.2000,,BIOMERIEUX,35
270580,2020,2020-12-31,3.8640,,EPIGENOMICS AG,35
270580,2021,2021-12-31,22.1200,,EPIGENOMICS AG,35
270580,2022,2022-12-31,10.1720,,EPIGENOMICS AG,35
270603,2020,2020-12-31,34.3440,6.1010,ANGLE PLC,35
270603,2021,2021-12-31,40.3300,8.5820,ANGLE PLC,35
270603,2022,2022-12-31,40.0630,9.6120,ANGLE PLC,35
270653,2020,2020-12-31,256.8460,106.5910,MEDISTIM ASA,35
270653,2021,2021-12-31,306.0520,121.1020,MEDISTIM ASA,35
270653,2022,2022-12-31,367.6910,130.5980,MEDISTIM ASA,35
270699,2020,2020-12-31,8439.8700,,YIFAN PHARMACEUTICAL CO LTD,35
270699,2021,2021-12-31,8535.1750,,YIFAN PHARMACEUTICAL CO LTD,35
270699,2022,2022-12-31,8811.4840,,YIFAN PHARMACEUTICAL CO LTD,35
270704,2020,2020-12-31,19336.2550,,ZHEJIANG NHU COMPANY LTD,35
270704,2021,2021-12-31,21799.9780,,ZHEJIANG NHU COMPANY LTD,35
270704,2022,2022-12-31,23574.8590,,ZHEJIANG NHU COMPANY LTD,35
270716,2020,2020-12-31,4166.6030,,JIANGSU KANION PHARMA CO LTD,35
